Date,CSIQ,CHF,MCPHY.PA,TPIC,OTLY,CRBN.AS,ENPH,RDUS,EKOP.BR,ALCRB.PA,WAGA.PA,BLKB,SK.PA,Gold,SPWR,UMI.BR,LHYFE.PA,DNQA.F,ALWTR.PA,NK.PA,HASI_x,ALDLT.PA,LEONIA.MI,LIGHT.AS,ECV.DE,LBRE.DE,XYL,ERA.PA,HAIN,ZWS,CABKA.AS,BN.PA,AXS.L,TREX,ALHGR.PA,ALESE.PA,FREY,ACOMO.AS,HASI_y
1993-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.902411,,,,,,,
1993-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.902411,,,,,,,
1993-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.902411,,,,,,,
1993-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.902411,,,,,,,
1993-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.902411,,,,,,,
1993-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.421396,,,,,,,
1993-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.492168,,,,,,,
1993-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.492168,,,,,,,
1993-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.963972,,,,,,,
1993-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.928587,,,,,,,
1993-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.904997,,,,,,,
1993-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.904997,,,,,,,
1993-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.657299,,,,,,,
1993-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.657299,,,,,,,
1993-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.893202,,,,,,,
1993-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.928587,,,,,,,
1993-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.928587,,,,,,,
1993-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.621914,,,,,,,
1993-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.444986,,,,,,,
1993-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.787046,,,,,,,
1993-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.551144,,,,,,,
1993-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.515759,,,,,,,
1993-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.515759,,,,,,,
1993-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.527554,,,,,,,
1993-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.444986,,,,,,,
1993-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.598324,,,,,,,
1993-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.598324,,,,,,,
1993-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.598324,,,,,,,
1993-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.822432,,,,,,,
1993-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.869612,,,,,,,
1993-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.940382,,,,,,,
1993-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.058332,,,,,,,
1993-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.928587,,,,,,,
1993-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.834227,,,,,,,
1993-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.763454,,,,,,,
1993-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.834227,,,,,,,
1993-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.834227,,,,,,,
1993-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.303446,,,,,,,
1993-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.303446,,,,,,,
1993-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.303446,,,,,,,
1993-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.598324,,,,,,,
1993-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.551144,,,,,,,
1993-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.209085,,,,,,,
1993-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.996773,,,,,,,
1993-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.961388,,,,,,,
1993-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73728,,,,,,,
1993-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73728,,,,,,,
1993-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73728,,,,,,,
1993-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73728,,,,,,,
1993-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.383427,,,,,,,
1993-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.501377,,,,,,,
1993-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.501377,,,,,,,
1993-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.501377,,,,,,,
1993-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.501377,,,,,,,
1993-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.454197,,,,,,,
1993-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359837,,,,,,,
1993-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359837,,,,,,,
1993-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359837,,,,,,,
1993-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359837,,,,,,,
1993-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.359837,,,,,,,
1993-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.982392,,,,,,,
1993-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663923,,,,,,,
1993-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.498792,,,,,,,
1993-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663923,,,,,,,
1993-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.711104,,,,,,,
1993-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.675719,,,,,,,
1993-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.711104,,,,,,,
1993-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.711104,,,,,,,
1993-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.171114,,,,,,,
1993-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.171114,,,,,,,
1993-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.465992,,,,,,,
1993-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.465992,,,,,,,
1993-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.465992,,,,,,,
1993-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.935211,,,,,,,
1993-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.899826,,,,,,,
1993-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.876236,,,,,,,
1993-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.017776,,,,,,,
1993-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.593153,,,,,,,
1993-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.699309,,,,,,,
1993-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.628538,,,,,,,
1993-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.428021,,,,,,,
1993-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.79367,,,,,,,
1993-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947006,,,,,,,
1993-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947006,,,,,,,
1993-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947006,,,,,,,
1993-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947006,,,,,,,
1993-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947006,,,,,,,
1993-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.171114,,,,,,,
1993-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.171114,,,,,,,
1993-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.171114,,,,,,,
1993-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.005981,,,,,,,
1993-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.864441,,,,,,,
1993-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041367,,,,,,,
1993-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041367,,,,,,,
1993-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041367,,,,,,,
1993-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041367,,,,,,,
1993-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041367,,,,,,,
1993-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.041367,,,,,,,
1993-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1993-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1993-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76087,,,,,,,
1993-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.583942,,,,,,,
1993-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.418812,,,,,,,
1993-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.395222,,,,,,,
1993-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.395222,,,,,,,
1993-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.182909,,,,,,,
1993-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.182909,,,,,,,
1993-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.182909,,,,,,,
1993-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.182909,,,,,,,
1993-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.947006,,,,,,,
1993-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.970597,,,,,,,
1993-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.911621,,,,,,,
1993-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.935211,,,,,,,
1993-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.77008,,,,,,,
1993-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.076754,,,,,,,
1993-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.970597,,,,,,,
1993-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.970597,,,,,,,
1993-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.970597,,,,,,,
1993-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.369045,,,,,,,
1993-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.369045,,,,,,,
1993-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.369045,,,,,,,
1993-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.369045,,,,,,,
1993-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.369045,,,,,,,
1993-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.746489,,,,,,,
1993-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663923,,,,,,,
1993-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663923,,,,,,,
1993-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663923,,,,,,,
1993-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.286479,,,,,,,
1993-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.451611,,,,,,,
1993-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.451611,,,,,,,
1993-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.451611,,,,,,,
1993-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.321865,,,,,,,
1993-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.321865,,,,,,,
1993-11-16,,,,,,,,6.333333,,,,,,,,,,,,,,,,,,,,,,,,15.321865,,,,,,,
1993-11-17,,,,,,,,6.416667,,,,,,,,,,,,,,,,,,,,,,,,15.321865,,,,,,,
1993-11-18,,,,,,,,6.458333,,,,,,,,,,,,,,,,,,,,,,,,15.534177,,,,,,,
1993-11-19,,,,,,,,6.416667,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-22,,,,,,,,6.458333,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-23,,,,,,,,6.333333,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-24,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-26,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-29,,,,,,,,6.333333,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-11-30,,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-12-01,,,,,,,,7.166667,,,,,,,,,,,,,,,,,,,,,,,,15.404431,,,,,,,
1993-12-02,,,,,,,,7.541667,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-03,,,,,,,,7.333333,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-06,,,,,,,,7.583333,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-07,,,,,,,,7.916667,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-08,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-09,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-10,,,,,,,,7.75,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-13,,,,,,,,7.916667,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-14,,,,,,,,7.666667,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-15,,,,,,,,8.166667,,,,,,,,,,,,,,,,,,,,,,,,14.920831,,,,,,,
1993-12-16,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-12-17,,,,,,,,8.083333,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-12-20,,,,,,,,8.25,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-12-21,,,,,,,,8.125,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-12-22,,,,,,,,8.583333,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-12-23,,,,,,,,8.333333,,,,,,,,,,,,,,,,,,,,,,,,16.088549,,,,,,,
1993-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87882,,,,,,,
1993-12-27,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,16.937798,,,,,,,
1993-12-28,,,,,,,,8.916667,,,,,,,,,,,,,,,,,,,,,,,,16.937798,,,,,,,
1993-12-29,,,,,,,,9.333333,,,,,,,,,,,,,,,,,,,,,,,,16.937798,,,,,,,
1993-12-30,,,,,,,,9.416667,,,,,,,,,,,,,,,,,,,,,,,,16.937798,,,,,,,
1993-12-31,,,,,,,,10.25,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-03,,,,,,,,9.791667,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-04,,,,,,,,9.416667,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-05,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-06,,,,,,,,9.083333,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-07,,,,,,,,9.041667,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-10,,,,,,,,9.25,,,,,,,,,,,,,,,,,,,,,,,,16.80805,,,,,,,
1994-01-11,,,,,,,,9.791667,,,,,,,,,,,,,,,,,,,,,,,,17.857817,,,,,,,
1994-01-12,,,,,,,,9.666667,,,,,,,,,,,,,,,,,,,,,,,,17.857817,,,,,,,
1994-01-13,,,,,,,,9.583333,,,,,,,,,,,,,,,,,,,,,,,,17.857817,,,,,,,
1994-01-14,,,,,,,,9.666667,,,,,,,,,,,,,,,,,,,,,,,,17.444986,,,,,,,
1994-01-17,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,17.444986,,,,,,,
1994-01-18,,,,,,,,10.458333,,,,,,,,,,,,,,,,,,,,,,,,17.444986,,,,,,,
1994-01-19,,,,,,,,10.833333,,,,,,,,,,,,,,,,,,,,,,,,17.444986,,,,,,,
1994-01-20,,,,,,,,10.833333,,,,,,,,,,,,,,,,,,,,,1.5,,,17.444986,,,,,,,
1994-01-21,,,,,,,,10.583333,,,,,,,,,,,,,,,,,,,,,1.375,,,17.444986,,,,,,,
1994-01-24,,,,,,,,10.583333,,,,,,,,,,,,,,,,,,,,,1.375,,,17.444986,,,,,,,
1994-01-25,,,,,,,,10.583333,,,,,,,,,,,,,,,,,,,,,1.375,,,17.138313,,,,,,,
1994-01-26,,,,,,,,10.583333,,,,,,,,,,,,,,,,,,,,,1.4375,,,17.185493,,,,,,,
1994-01-27,,,,,,,,10.583333,,,,,,,,,,,,,,,,,,,,,1.3125,,,17.185493,,,,,,,
1994-01-28,,,,,,,,10.5,,,,,,,,,,,,,,,,,,,,,1.375,,,17.338831,,,,,,,
1994-01-31,,,,,,,,10.333333,,,,,,,,,,,,,,,,,,,,,1.5,,,17.338831,,,,,,,
1994-02-01,,,,,,,,9.916667,,,,,,,,,,,,,,,,,,,,,1.5,,,17.338831,,,,,,,
1994-02-02,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,1.5,,,17.338831,,,,,,,
1994-02-03,,,,,,,,9.541667,,,,,,,,,,,,,,,,,,,,,1.4375,,,17.338831,,,,,,,
1994-02-04,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,1.4375,,,17.338831,,,,,,,
1994-02-07,,,,,,,,9.666667,,,,,,,,,,,,,,,,,,,,,1.5,,,17.338831,,,,,,,
1994-02-08,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,1.375,,,17.079338,,,,,,,
1994-02-09,,,,,,,,9.583333,,,,,,,,,,,,,,,,,,,,,1.5,,,17.173698,,,,,,,
1994-02-10,,,,,,,,9.333333,,,,,,,,,,,,,,,,,,,,,1.375,,,17.209085,,,,,,,
1994-02-11,,,,,,,,9.333333,,,,,,,,,,,,,,,,,,,,,1.375,,,17.114723,,,,,,,
1994-02-14,,,,,,,,9.333333,,,,,,,,,,,,,,,,,,,,,1.5,,,16.80805,,,,,,,
1994-02-15,,,,,,,,9.583333,,,,,,,,,,,,,,,,,,,,,1.3125,,,16.80805,,,,,,,
1994-02-16,,,,,,,,9.583333,,,,,,,,,,,,,,,,,,,,,1.3125,,,16.80805,,,,,,,
1994-02-17,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,1.3125,,,16.80805,,,,,,,
1994-02-18,,,,,,,,9.333333,,,,,,,,,,,,,,,,,,,,,1.4375,,,16.560352,,,,,,,
1994-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.560352,,,,,,,
1994-02-22,,,,,,,,9.375,,,,,,,,,,,,,,,,,,,,,1.5,,,16.560352,,,,,,,
1994-02-23,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,1.5,,,16.560352,,,,,,,
